Date,AvgSpeed,Cool,Depart,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb,lowvis,n_codesum,rain,Year,Month,Week,DayOfWeek
2007-09-19,9.35,10.5,12.5,59.0,0.0,0.0,25.5,4.25,30.1,29.439999999999998,536.0,1755.0,75.5,84.0,66.5,65.0,0.0,0.0,0.0,2007,9,38,2
2007-09-20,6.35,4.5,7.5,59.0,0.0,0.0,7.5,5.449999999999999,30.11,29.415,537.0,1753.0,69.5,77.0,61.5,63.5,0.0,0.0,0.0,2007,9,38,3
2007-09-21,11.95,12.5,15.5,59.0,0.0,0.0,21.5,10.05,29.895,29.205,538.0,1751.0,77.5,89.0,66.0,66.0,1.0,1.0,0.0,2007,9,38,4
2007-09-22,7.25,0.0,2.0,44.0,1.0,0.0,2.0,3.45,30.11,29.450000000000003,539.0,1749.0,64.0,73.0,54.5,54.0,0.0,0.0,0.0,2007,9,38,5
2007-09-23,5.85,3.0,7.0,50.0,0.0,0.0,12.5,5.25,30.155,29.46,540.0,1748.0,68.0,83.5,52.5,58.5,0.0,0.0,0.0,2007,9,38,6
2007-09-24,11.2,15.0,19.0,62.5,0.0,0.0,19.0,10.7,29.985,29.305,541.0,1746.0,80.0,90.5,69.5,68.5,0.0,0.0,0.0,2007,9,39,0
2007-09-25,9.95,9.5,13.5,65.5,0.0,0.14,23.0,7.6,29.939999999999998,29.259999999999998,542.0,1744.0,74.5,84.0,65.0,69.0,0.0,1.0,0.5,2007,9,39,1
2007-09-26,6.949999999999999,0.0,1.5,50.5,3.5,0.115,1.5,4.55,30.025,29.34,543.0,1742.0,61.5,68.5,54.0,55.5,0.5,1.5,1.0,2007,9,39,2
2007-09-27,6.15,0.0,2.5,49.0,2.5,0.01,24.5,4.7,29.97,29.285,544.0,1741.0,62.5,74.5,50.5,55.0,1.0,1.5,0.5,2007,9,39,3
2007-09-28,6.85,0.0,4.0,46.0,2.0,0.0,5.5,2.7,30.165,29.494999999999997,545.0,1739.0,63.0,73.0,53.0,53.5,0.0,0.0,0.0,2007,9,39,4
2007-09-29,9.3,1.0,7.0,45.5,0.0,0.0,17.0,8.95,30.23,29.535,546.0,1737.0,66.0,81.0,51.0,55.0,0.0,0.0,0.0,2007,9,39,5
2007-09-30,13.899999999999999,7.0,13.0,48.5,0.0,0.14,19.0,13.65,30.1,29.4,547.0,1735.0,72.0,83.5,60.0,59.0,1.0,1.0,0.0,2007,9,39,6
2007-10-01,8.5,0.0,6.0,59.0,1.0,0.22999999999999998,21.5,7.0,30.0,29.315,548.0,1734.0,64.0,68.5,59.0,61.0,1.0,3.0,1.0,2007,10,40,0
2007-10-02,10.7,4.0,11.0,59.0,0.0,0.1,19.0,10.4,29.92,29.215,549.0,1732.0,69.0,79.0,58.0,63.0,1.0,2.5,1.0,2007,10,40,1
2007-10-03,7.1,0.0,8.0,47.5,0.0,0.005,25.5,5.35,29.975,29.310000000000002,550.0,1730.0,65.0,74.0,55.5,56.0,0.0,0.0,0.0,2007,10,40,2
2007-10-04,5.25,3.5,11.5,56.0,0.0,0.0,17.0,4.25,30.035,29.365000000000002,552.0,1729.0,68.5,82.5,53.5,61.5,0.5,0.5,0.0,2007,10,40,3
2007-10-05,7.0,10.0,18.0,65.0,0.0,0.03,17.5,6.9,30.07,29.39,553.0,1727.0,75.0,84.5,65.0,68.5,1.0,1.5,0.5,2007,10,40,4
2007-10-06,7.050000000000001,14.0,23.0,66.5,0.0,0.0,20.5,6.65,30.035,29.36,554.0,1725.0,79.0,87.5,70.0,70.5,0.0,0.0,0.0,2007,10,40,5
2007-10-07,5.9,13.0,22.0,65.5,0.0,0.0,19.0,5.25,30.020000000000003,29.345,555.0,1724.0,78.0,87.5,68.5,70.0,0.0,0.0,0.0,2007,10,40,6
2007-10-08,10.0,9.5,18.5,60.5,0.0,0.0,24.0,7.5,29.925,29.255000000000003,556.0,1722.0,74.5,87.5,61.0,66.0,0.0,0.0,0.0,2007,10,41,0
2007-10-09,13.05,0.0,8.5,44.0,1.5,0.0,28.0,11.8,29.935000000000002,29.240000000000002,557.0,1720.0,63.5,76.5,49.5,53.0,0.0,0.0,0.0,2007,10,41,1
2007-10-10,15.05,0.0,-4.5,37.5,14.5,0.01,31.0,14.75,29.93,29.235,558.0,1719.0,50.5,53.5,47.0,44.0,0.0,1.0,0.5,2007,10,41,2
2007-10-11,14.2,0.0,-3.0,39.0,14.0,0.0,36.0,13.25,30.005000000000003,29.310000000000002,559.0,1717.0,51.0,55.0,47.0,45.0,0.0,0.0,0.0,2007,10,41,3
2007-10-12,5.0,0.0,-4.0,35.0,15.0,0.0,35.5,3.0999999999999996,30.02,29.310000000000002,600.0,1715.0,50.0,56.5,43.0,43.0,0.0,0.0,0.0,2007,10,41,4
2007-10-13,4.1,0.0,-2.0,40.5,14.0,0.0,20.5,3.1500000000000004,30.04,29.345,602.0,1714.0,51.0,59.0,42.0,47.0,0.0,0.0,0.0,2007,10,41,5
2007-10-14,6.3,0.0,5.0,48.0,7.0,0.08,11.5,5.65,30.06,29.369999999999997,603.0,1712.0,58.0,62.0,54.0,52.5,0.0,1.0,1.0,2007,10,41,6
2007-10-15,6.25,0.5,11.5,51.0,1.0,0.05500000000000001,15.0,5.35,29.945,29.235,604.0,1711.0,64.5,75.5,53.0,57.0,0.5,1.5,1.0,2007,10,42,0
2007-10-16,7.4,0.0,9.0,54.5,4.0,0.215,21.0,6.45,29.88,29.195,605.0,1709.0,61.0,67.5,54.0,57.5,1.0,2.5,1.0,2007,10,42,1
2007-10-17,9.45,0.0,9.0,53.0,4.0,0.075,14.0,8.95,29.83,29.1,606.0,1707.0,61.0,73.0,48.5,57.0,1.0,2.0,1.0,2007,10,42,2
2007-10-18,18.049999999999997,4.5,18.5,56.5,0.0,0.32,19.0,16.35,29.34,28.630000000000003,607.0,1706.0,69.5,78.5,59.5,61.5,1.0,2.0,1.0,2007,10,42,3
2007-10-19,17.35,0.0,5.5,48.0,8.5,0.01,24.0,16.95,29.445,28.785,608.0,1704.0,56.5,60.5,52.5,52.0,0.5,2.0,1.0,2007,10,42,4
2007-10-20,11.85,0.0,10.5,43.0,4.5,0.0,21.0,11.0,29.715,29.060000000000002,610.0,1703.0,60.5,73.5,47.0,52.0,0.0,0.0,0.0,2007,10,42,5
2007-10-21,17.5,5.0,20.0,46.5,0.0,0.0,20.0,17.35,29.78,29.115,611.0,1701.0,70.0,79.5,60.5,56.5,0.0,0.0,0.0,2007,10,42,6
2007-10-22,9.75,0.0,7.0,47.0,8.0,0.155,18.5,5.5,29.965,29.29,612.0,1660.0,57.0,66.5,46.5,50.5,1.0,3.0,1.0,2007,10,43,0
2007-10-23,8.05,0.0,1.5,37.5,14.5,0.015,31.0,4.6,29.93,29.23,613.0,1658.0,50.5,55.5,44.5,44.5,0.0,0.5,0.5,2007,10,43,1
2007-10-24,15.9,0.0,0.0,35.0,16.0,0.0,2.0,14.65,30.16,29.485,614.0,1657.0,49.0,54.0,44.0,42.5,0.0,0.0,0.0,2007,10,43,2
2007-10-25,14.399999999999999,0.0,2.5,39.5,14.5,0.01,6.0,14.2,30.2,29.494999999999997,616.0,1656.0,50.5,56.0,45.0,46.0,0.0,1.0,1.0,2007,10,43,3
2007-10-26,7.050000000000001,0.0,11.5,48.5,5.5,0.37,5.5,5.2,30.064999999999998,29.345,617.0,1654.0,59.5,65.5,53.0,52.0,1.0,2.0,1.0,2007,10,43,4
2007-10-27,9.5,0.0,-1.0,39.5,18.0,0.045,31.5,8.65,30.25,29.59,618.0,1653.0,47.0,56.0,38.0,45.5,1.0,2.5,1.0,2007,10,43,5
2007-10-28,4.15,0.0,-2.0,30.0,20.0,0.0,23.0,3.45,30.525,29.825,619.0,1651.0,45.0,56.0,34.0,39.0,0.0,0.0,0.0,2007,10,43,6
2007-10-29,9.850000000000001,0.0,3.0,32.0,15.0,0.0,22.0,9.649999999999999,30.405,29.665,620.0,1650.0,50.0,60.5,39.0,42.0,0.0,0.0,0.0,2007,10,44,0
2007-10-30,11.7,0.0,8.0,37.5,11.0,0.0,20.0,11.5,30.21,29.47,622.0,1649.0,54.0,66.0,41.5,46.0,0.0,0.0,0.0,2007,10,44,1
2007-10-31,14.65,0.0,6.5,37.5,12.5,0.0,25.0,12.2,30.025,29.33,623.0,1647.0,52.5,62.5,42.0,46.0,0.0,0.0,0.0,2007,10,44,2
2008-05-01,10.95,0.0,8.0,51.0,4.0,0.005,16.5,10.2,29.67,28.98,448.0,1849.0,61.0,73.5,48.0,56.5,0.0,0.0,0.0,2008,5,18,3
2008-05-02,14.05,0.0,10.0,55.5,1.0,1.01,19.5,12.850000000000001,29.525,28.82,447.0,1850.0,64.0,74.0,53.0,59.0,1.0,2.0,1.0,2008,5,18,4
2008-05-03,12.7,0.0,-4.0,41.5,15.0,0.01,25.0,10.8,29.69,29.045,446.0,1851.0,50.0,56.0,43.5,46.0,0.5,1.5,1.0,2008,5,18,5
2008-05-04,5.949999999999999,0.0,-1.5,33.5,12.5,0.0,23.5,5.35,30.02,29.345,444.0,1852.0,52.5,65.5,38.5,45.0,0.0,0.0,0.0,2008,5,18,6
2008-05-05,6.6,0.0,7.5,38.0,2.5,0.0,24.5,4.050000000000001,29.99,29.305,443.0,1853.0,62.5,74.5,50.0,50.0,0.0,0.0,0.0,2008,5,19,0
2008-05-06,7.95,1.0,10.5,43.5,0.5,0.0,22.0,6.6,29.88,29.195,442.0,1855.0,65.5,81.5,49.0,55.0,0.0,0.0,0.0,2008,5,19,1
2008-05-07,11.7,0.0,5.5,52.5,4.5,0.735,22.5,2.7,29.69,29.0,441.0,1856.0,60.5,70.5,49.5,56.0,1.0,2.0,1.0,2008,5,19,2
2008-05-08,13.8,0.0,-3.5,35.5,12.5,0.0,5.0,13.25,29.814999999999998,29.11,439.0,1857.0,52.5,59.0,46.0,44.5,0.0,0.0,0.0,2008,5,19,3
2008-05-09,6.95,0.0,-6.0,34.5,15.0,0.0,3.0,6.4,29.85,29.174999999999997,438.0,1858.0,50.0,58.0,41.5,43.5,0.0,0.0,0.0,2008,5,19,4
2008-05-10,6.449999999999999,0.0,-5.5,38.0,14.5,0.0,7.5,5.95,29.845,29.115,437.0,1859.0,50.5,61.0,39.5,45.5,0.0,0.0,0.0,2008,5,19,5
2008-05-11,17.75,0.0,-4.0,43.5,12.0,1.205,2.0,14.4,29.54,28.87,436.0,1860.0,53.0,59.0,46.5,47.5,1.0,2.0,1.0,2008,5,19,6
2008-05-12,7.699999999999999,0.0,-9.5,38.5,17.5,0.0,6.5,5.0,29.96,29.29,435.0,1901.0,47.5,54.5,40.5,43.0,0.0,0.0,0.0,2008,5,20,0
2008-05-13,15.15,0.0,0.0,45.0,7.0,0.2,18.0,14.6,29.939999999999998,29.240000000000002,434.0,1902.0,58.0,73.0,42.5,51.5,0.0,1.0,1.0,2008,5,20,1
2008-05-14,9.25,0.0,-3.5,48.5,10.5,0.02,23.0,2.25,29.89,29.22,433.0,1903.0,54.5,62.5,45.5,52.0,1.0,2.0,1.0,2008,5,20,2
2008-05-15,8.0,0.0,-8.0,37.0,15.0,0.0,5.0,7.15,30.05,29.354999999999997,432.0,1904.0,50.0,57.0,43.0,45.0,0.0,0.0,0.0,2008,5,20,3
2008-05-16,9.100000000000001,0.0,-2.0,41.0,8.0,0.0,25.0,8.600000000000001,29.86,29.130000000000003,431.0,1905.0,57.0,72.5,40.5,50.0,0.0,0.0,0.0,2008,5,20,4
2008-05-17,14.399999999999999,0.0,3.5,41.0,2.5,0.19,29.5,12.05,29.61,28.905,430.0,1906.0,62.5,73.0,51.0,52.0,0.5,1.5,1.0,2008,5,20,5
2008-05-18,8.05,0.0,-10.0,39.5,15.0,0.0,34.5,2.55,29.634999999999998,28.955,429.0,1907.0,50.0,55.0,44.5,45.5,0.0,0.0,0.0,2008,5,20,6
2008-05-19,5.95,0.0,-9.5,33.5,14.5,0.01,7.0,4.15,29.69,28.990000000000002,428.0,1908.0,50.5,59.5,41.0,43.5,0.0,1.0,1.0,2008,5,21,0
2008-05-20,8.45,0.0,-4.0,37.0,8.0,0.005,30.5,7.1,29.66,28.97,427.0,1909.0,57.0,65.0,48.0,47.0,0.0,0.0,0.0,2008,5,21,1
2008-05-21,9.0,0.0,-6.5,36.0,10.5,0.0,32.5,7.0,29.7,29.025,426.0,1910.0,54.5,65.5,43.0,46.0,0.0,0.0,0.0,2008,5,21,2
2008-05-22,10.5,0.0,-9.0,38.0,13.0,0.0,5.0,9.65,29.935000000000002,29.265,425.0,1911.0,52.0,57.5,46.0,45.0,0.0,0.0,0.0,2008,5,21,3
2008-05-23,10.8,0.0,-8.0,39.5,12.0,0.0,3.0,10.55,30.115000000000002,29.439999999999998,425.0,1912.0,53.0,58.0,47.0,45.5,0.0,0.0,0.0,2008,5,21,4
2008-05-24,7.9,0.0,-7.0,39.0,10.0,0.0,7.0,7.15,30.175,29.475,424.0,1913.0,55.0,67.5,42.0,48.0,0.0,0.0,0.0,2008,5,21,5
2008-05-25,12.15,0.0,1.0,49.0,2.0,0.005,17.5,10.7,29.93,29.22,423.0,1914.0,63.0,78.0,47.5,57.0,0.0,0.0,0.0,2008,5,21,6
2008-05-26,11.9,2.0,4.5,60.0,0.5,0.24,24.5,6.75,29.805,29.14,422.0,1915.0,66.5,82.5,50.0,64.5,1.0,2.5,1.0,2008,5,22,0
2008-05-27,18.35,0.0,-14.5,35.5,17.5,0.005,2.5,18.6,30.185000000000002,29.52,422.0,1916.0,47.5,51.5,43.5,42.5,0.0,0.5,0.5,2008,5,22,1
2008-05-28,8.6,0.0,-10.0,33.5,12.0,0.0,6.5,8.0,30.335,29.630000000000003,421.0,1916.0,53.0,61.5,44.0,43.5,0.0,0.0,0.0,2008,5,22,2
2008-05-29,4.0,0.0,-8.0,37.5,9.0,0.045,10.5,2.85,30.165,29.425,421.0,1917.0,56.0,67.5,43.5,47.5,0.0,1.0,1.0,2008,5,22,3
2008-05-30,10.55,2.0,3.0,59.5,0.0,0.35,20.5,8.9,29.79,29.060000000000002,420.0,1918.0,67.0,77.0,56.5,62.5,1.0,2.5,1.0,2008,5,22,4
2008-05-31,12.100000000000001,4.5,5.5,56.0,0.0,0.0,28.0,10.95,29.795,29.125,420.0,1919.0,69.5,79.0,59.5,62.0,0.0,0.0,0.0,2008,5,22,5
2008-06-01,5.65,0.0,0.0,46.5,1.0,0.0,9.0,5.1,29.945,29.259999999999998,419.0,1920.0,64.0,72.5,54.5,55.0,0.0,0.0,0.0,2008,6,22,6
2008-06-02,5.25,7.0,8.0,52.5,0.0,0.005,10.5,1.7999999999999998,29.880000000000003,29.185000000000002,419.0,1920.0,72.0,85.5,58.5,60.5,0.0,0.5,0.5,2008,6,23,0
2008-06-03,7.949999999999999,0.5,0.0,56.5,1.5,0.72,3.5,6.25,29.68,28.994999999999997,418.0,1921.0,64.0,71.5,56.0,58.5,1.0,3.5,1.0,2008,6,23,1
2008-06-04,4.75,2.5,3.5,60.0,0.0,0.015,4.5,3.8,29.61,28.924999999999997,418.0,1922.0,67.5,78.0,56.5,62.5,1.0,4.0,1.0,2008,6,23,2
2008-06-05,13.9,11.0,11.0,68.5,0.0,0.43,20.0,12.35,29.695,29.03,417.0,1923.0,76.0,87.5,64.0,71.5,0.5,0.5,0.0,2008,6,23,3
2008-06-06,20.5,15.0,14.0,68.5,0.0,0.02,20.0,20.15,29.755000000000003,29.105,417.0,1923.0,80.0,86.5,73.0,72.0,0.0,1.0,1.0,2008,6,23,4
2008-06-07,12.8,12.5,11.5,71.0,0.0,0.09,19.0,12.15,29.855,29.195,417.0,1924.0,77.5,84.5,70.5,73.0,1.0,2.5,1.0,2008,6,23,5
2008-06-08,11.85,10.5,9.5,68.5,0.0,1.275,18.5,5.35,29.805,29.145,417.0,1925.0,75.5,86.0,64.5,70.5,0.5,2.5,1.0,2008,6,23,6
2008-06-09,8.25,5.0,4.0,64.0,0.0,0.175,22.5,6.4,29.810000000000002,29.135,416.0,1925.0,70.0,74.0,65.0,66.0,0.5,2.0,1.0,2008,6,24,0
2008-06-10,10.0,4.5,2.5,56.0,0.0,0.01,25.0,9.05,29.884999999999998,29.215,416.0,1926.0,69.5,79.5,59.5,62.0,0.0,1.0,1.0,2008,6,24,1
2008-06-11,10.2,10.0,8.0,55.5,0.0,0.0,18.0,9.15,29.979999999999997,29.310000000000002,416.0,1926.0,75.0,86.0,63.5,64.0,0.0,0.0,0.0,2008,6,24,2
2008-06-12,15.7,17.0,14.0,63.0,0.0,0.0,18.0,15.450000000000001,29.895,29.23,416.0,1927.0,82.0,91.0,73.0,69.5,0.0,0.0,0.0,2008,6,24,3
2008-06-13,10.350000000000001,9.0,6.0,62.5,0.0,0.29000000000000004,22.5,9.25,29.915,29.245,416.0,1927.0,74.0,82.0,65.5,66.0,0.5,2.0,1.0,2008,6,24,4
2008-06-14,9.05,7.5,4.5,52.5,0.0,0.0,24.0,8.5,29.93,29.259999999999998,416.0,1928.0,72.5,84.0,60.0,61.5,0.0,0.0,0.0,2008,6,24,5
2008-06-15,9.75,6.0,3.0,60.0,0.0,0.235,24.0,8.25,29.835,29.189999999999998,416.0,1928.0,71.0,81.5,60.5,64.0,0.5,1.5,1.0,2008,6,24,6
2008-06-16,11.35,1.5,-2.5,49.0,0.0,0.0,31.0,10.75,29.9,29.225,416.0,1929.0,66.5,73.0,59.5,57.0,0.0,0.0,0.0,2008,6,25,0
2008-06-17,11.0,1.0,-3.0,46.0,0.0,0.0,30.0,10.45,29.965,29.29,416.0,1929.0,66.0,76.0,55.5,55.0,0.0,0.0,0.0,2008,6,25,1
2008-06-18,7.4,2.0,-3.0,48.5,0.0,0.0,4.0,4.9,29.915,29.235,416.0,1929.0,67.0,76.0,57.0,56.0,0.0,0.0,0.0,2008,6,25,2
2008-06-19,5.25,2.5,-2.5,46.5,0.0,0.0,19.5,1.65,29.925,29.240000000000002,416.0,1930.0,67.5,80.5,53.5,56.5,0.0,0.0,0.0,2008,6,25,3
2008-06-20,7.550000000000001,6.0,1.0,52.5,0.0,0.065,22.5,6.6,29.955,29.275,416.0,1930.0,71.0,82.5,59.0,59.5,0.0,1.0,1.0,2008,6,25,4
2008-06-21,7.35,7.5,2.5,52.5,0.0,0.01,29.0,6.35,29.939999999999998,29.265,416.0,1930.0,72.5,82.5,61.5,61.0,0.0,0.5,0.5,2008,6,25,5
2008-06-22,4.75,5.5,0.5,52.5,0.0,0.09,32.5,2.2,29.880000000000003,29.205,417.0,1931.0,70.5,81.5,59.0,59.5,0.0,1.0,1.0,2008,6,25,6
2008-06-23,6.4,2.0,-3.0,54.0,0.0,0.0,3.5,3.8499999999999996,30.035,29.354999999999997,417.0,1931.0,67.0,76.5,56.5,59.0,0.0,0.0,0.0,2008,6,26,0
2008-06-24,5.6,4.5,-1.5,52.5,0.0,0.0,18.0,4.699999999999999,30.14,29.465,417.0,1931.0,69.5,82.0,56.0,60.0,0.0,0.0,0.0,2008,6,26,1
2008-06-25,8.9,8.0,2.0,64.5,0.0,0.095,21.5,7.75,29.985,29.310000000000002,417.0,1931.0,73.0,79.0,66.5,67.5,0.5,1.5,1.0,2008,6,26,2
2008-06-26,7.55,13.5,7.5,66.5,0.0,0.0,25.5,6.55,29.85,29.18,418.0,1931.0,78.5,86.5,70.5,70.5,1.0,1.0,0.0,2008,6,26,3
2008-06-27,8.25,11.0,5.0,67.0,0.0,0.01,21.5,7.5,29.75,29.08,418.0,1931.0,76.0,84.5,67.5,70.0,0.0,1.0,1.0,2008,6,26,4
2008-06-28,13.85,9.5,3.5,55.0,0.0,0.025,25.5,12.7,29.685000000000002,29.015,419.0,1931.0,74.5,83.5,65.0,63.0,0.5,1.0,0.5,2008,6,26,5
2008-06-29,9.899999999999999,3.5,-2.5,58.0,0.0,0.39999999999999997,30.5,7.6,29.759999999999998,29.104999999999997,419.0,1931.0,68.5,76.0,60.5,61.0,1.0,2.0,1.0,2008,6,26,6
2008-06-30,9.35,5.0,-2.0,49.5,0.0,0.0,34.5,5.75,29.97,29.310000000000002,419.0,1931.0,70.0,80.5,59.0,58.0,0.0,0.0,0.0,2008,6,27,0
2008-07-01,8.15,6.0,-1.0,50.5,0.0,0.0,23.5,8.149999999999999,29.96,29.27,420.0,1931.0,71.0,83.5,57.5,60.0,0.0,0.0,0.0,2008,7,27,1
2008-07-02,12.45,10.5,3.5,62.0,0.0,0.16,23.5,8.05,29.785,29.115000000000002,420.0,1931.0,75.5,88.0,63.0,66.5,0.5,2.0,1.0,2008,7,27,2
2008-07-03,12.75,0.0,-8.0,51.0,1.0,0.01,3.0,12.45,30.025,29.365000000000002,421.0,1931.0,64.0,71.0,57.0,57.0,0.0,0.0,0.0,2008,7,27,3
2008-07-04,7.05,1.0,-6.5,50.0,0.5,0.0,5.5,6.25,30.055,29.375,422.0,1930.0,65.5,75.5,55.0,57.5,0.0,0.0,0.0,2008,7,27,4
2008-07-05,6.35,2.5,-4.5,52.0,0.0,0.0,8.5,4.65,30.020000000000003,29.335,422.0,1930.0,67.5,79.5,55.5,59.5,0.0,0.0,0.0,2008,7,27,5
2008-07-06,9.15,9.5,2.5,57.5,0.0,0.0,19.0,8.8,29.93,29.245,423.0,1930.0,74.5,87.5,61.0,65.0,0.0,0.0,0.0,2008,7,27,6
2008-07-07,11.65,15.0,8.0,67.5,0.0,0.07,21.5,10.850000000000001,29.865000000000002,29.185000000000002,423.0,1930.0,80.0,87.0,72.5,71.0,0.0,0.5,0.5,2008,7,28,0
2008-07-08,8.7,6.0,-1.0,67.5,0.0,0.15500000000000003,25.0,7.6,29.805,29.130000000000003,424.0,1929.0,72.0,85.5,58.0,71.0,0.0,1.0,0.5,2008,7,28,1
2008-07-09,9.7,11.0,3.0,55.0,0.0,0.005,31.5,8.8,29.945,29.285,425.0,1929.0,76.0,85.0,67.0,63.5,0.0,0.0,0.0,2008,7,28,2
2008-07-10,8.899999999999999,8.5,0.5,62.5,0.0,0.575,23.0,8.3,29.979999999999997,29.295,425.0,1929.0,73.5,83.0,64.0,66.5,0.5,1.5,1.0,2008,7,28,3
2008-07-11,7.95,11.5,3.5,65.0,0.0,0.185,19.5,4.45,29.96,29.265,426.0,1928.0,76.5,88.5,64.0,69.0,0.5,2.0,1.0,2008,7,28,4
2008-07-12,10.65,9.0,1.0,63.5,0.0,0.69,26.0,8.05,29.880000000000003,29.22,427.0,1928.0,74.0,82.0,65.5,66.5,1.0,2.5,1.0,2008,7,28,5
2008-07-13,13.100000000000001,5.5,-2.5,53.5,0.0,0.0,27.0,12.85,29.835,29.15,428.0,1927.0,70.5,79.0,61.5,61.0,0.0,0.0,0.0,2008,7,28,6
2008-07-14,7.449999999999999,8.0,0.0,54.0,0.0,0.0,29.0,3.2,29.91,29.25,428.0,1927.0,73.0,84.0,62.0,62.0,0.0,0.0,0.0,2008,7,29,0
2008-07-15,7.8500000000000005,12.5,3.5,62.5,0.0,0.0,22.5,7.3,29.990000000000002,29.33,429.0,1926.0,77.5,90.5,64.0,68.5,0.0,0.0,0.0,2008,7,29,1
2008-07-16,7.300000000000001,16.5,7.5,66.5,0.0,0.0,22.0,5.1,30.08,29.415,430.0,1925.0,81.5,90.5,72.0,70.5,0.0,0.0,0.0,2008,7,29,2
2008-07-17,9.15,16.0,7.0,66.0,0.0,0.0,22.0,8.75,30.04,29.36,431.0,1925.0,81.0,89.5,72.5,71.0,0.0,0.0,0.0,2008,7,29,3
2008-07-18,6.8,16.0,7.0,67.5,0.0,0.025,22.5,4.7,29.945,29.27,432.0,1924.0,81.0,88.5,73.5,71.5,0.0,1.0,1.0,2008,7,29,4
2008-07-19,5.85,9.0,0.0,69.0,0.0,1.415,28.0,1.55,29.9,29.215,433.0,1923.0,74.0,79.0,68.5,70.0,1.0,2.0,1.0,2008,7,29,5
2008-07-20,6.35,12.0,3.0,68.0,0.0,0.585,26.0,5.3,29.9,29.225,433.0,1923.0,77.0,86.0,68.0,71.0,0.0,0.5,0.5,2008,7,29,6
2008-07-21,7.7,11.5,2.5,65.5,0.0,0.13,2.5,2.8499999999999996,29.91,29.235,434.0,1922.0,76.5,83.5,69.0,68.5,0.0,1.0,1.0,2008,7,30,0
2008-07-22,9.0,5.5,-3.5,60.0,0.0,0.034999999999999996,3.0,8.399999999999999,29.990000000000002,29.335,435.0,1921.0,70.5,76.0,64.5,64.0,0.0,0.5,0.5,2008,7,30,1
2008-07-23,8.9,6.0,-3.0,52.0,0.0,0.0,19.0,7.95,30.09,29.415,436.0,1920.0,71.0,81.0,60.0,60.5,0.0,0.0,0.0,2008,7,30,2
2008-07-24,4.550000000000001,6.0,-3.0,52.5,0.0,0.0,24.0,4.1,30.045,29.36,437.0,1919.0,71.0,82.0,59.5,61.0,0.0,0.0,0.0,2008,7,30,3
2008-07-25,7.25,8.5,-0.5,63.0,0.0,0.0,22.5,6.15,29.985,29.295,438.0,1918.0,73.5,83.0,63.0,67.0,0.0,0.0,0.0,2008,7,30,4
2008-07-26,8.4,10.5,1.5,58.0,0.0,0.0,30.5,7.7,29.93,29.25,439.0,1918.0,75.5,84.5,66.0,65.5,1.0,1.0,0.0,2008,7,30,5
2008-07-27,6.75,8.0,-1.0,58.0,0.0,0.0,24.0,5.9,29.880000000000003,29.189999999999998,440.0,1917.0,73.0,83.0,62.5,64.5,0.0,0.0,0.0,2008,7,30,6
2008-07-28,6.25,11.5,2.5,63.0,0.0,0.0,8.5,4.2,29.86,29.185000000000002,441.0,1916.0,76.5,84.5,68.0,67.5,0.0,0.0,0.0,2008,7,31,0
2008-07-29,7.9,13.5,4.5,67.0,0.0,0.14,20.0,6.15,29.84,29.175,442.0,1915.0,78.5,88.5,67.5,70.5,0.5,1.5,1.0,2008,7,31,1
2008-07-30,9.149999999999999,16.0,7.0,66.0,0.0,0.0,27.0,8.3,29.740000000000002,29.07,443.0,1914.0,81.0,89.5,72.0,70.5,0.0,0.0,0.0,2008,7,31,2
2008-07-31,6.35,15.5,6.5,68.0,0.0,0.32,27.0,5.25,29.75,29.085,444.0,1913.0,80.5,89.0,71.5,71.0,0.5,1.5,1.0,2008,7,31,3
2008-08-01,4.65,15.0,7.0,68.5,0.0,0.525,18.5,2.5,29.78,29.115000000000002,445.0,1911.0,80.0,89.0,70.0,72.5,0.0,0.5,0.5,2008,8,31,4
2008-08-02,9.2,8.5,0.5,59.5,0.0,0.0,3.0,8.5,29.915,29.259999999999998,446.0,1910.0,73.5,80.5,66.5,65.0,0.0,0.0,0.0,2008,8,31,5
2008-08-03,6.25,8.5,0.5,61.0,0.0,0.0,18.5,5.25,29.950000000000003,29.27,447.0,1909.0,73.5,84.5,62.0,66.5,0.0,0.0,0.0,2008,8,31,6
2008-08-04,9.05,14.0,6.0,68.5,0.0,1.51,18.5,3.0,29.895,29.21,448.0,1908.0,79.0,87.5,69.5,70.5,1.0,3.0,1.0,2008,8,32,0
2008-08-05,6.85,14.0,6.0,68.0,0.0,0.04,31.0,4.55,29.92,29.27,449.0,1907.0,79.0,87.5,70.0,71.5,1.0,1.5,0.0,2008,8,32,1
2008-08-06,7.5,11.0,3.0,60.0,0.0,0.005,29.5,6.1,29.990000000000002,29.32,450.0,1906.0,76.0,84.0,67.0,66.0,0.0,0.0,0.0,2008,8,32,2
2008-08-07,9.25,7.5,-0.5,56.5,0.0,0.005,34.5,7.449999999999999,29.97,29.285,451.0,1904.0,72.5,81.5,63.5,63.0,0.0,0.0,0.0,2008,8,32,3
2008-08-08,7.050000000000001,6.0,-2.0,54.0,0.0,0.0,1.5,4.0,30.0,29.314999999999998,452.0,1903.0,71.0,78.5,63.5,61.0,0.0,0.0,0.0,2008,8,32,4
