id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,age_at_sale,age_of_remod,baths,finished_basement_sqft,overall_qual_x_gr_liv_area,has_central_air,newly_renovated,functionality,building_type
48,132,534475100,20,RL,80.0,9920,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,0,1063,3,1,TA,6,Typ,0,0,Attchd,1954.0,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,0,MnPrv,0,0,2,2010,WD ,128000,56,56,2.0,644.0,5315,1,0,typical,single_family
49,1078,528188090,160,RL,36.0,2448,1,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1626,2,1,Gd,6,Typ,0,0,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,0,0,0,0,10,2008,WD ,155000,5,4,2.5,0.0,11382,1,0,typical,townhouse_inside_unit
50,2511,533221080,160,FV,0.0,2998,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1524,2,1,Gd,4,Typ,0,0,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,0,0,0,0,6,2006,WD ,166000,6,6,2.5,353.0,9144,1,0,typical,townhouse_end_unit
51,912,909250220,50,RL,65.0,7804,1,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,1981,4,1,Gd,7,Min2,2,TA,Detchd,1981.0,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,0,MnPrv,0,0,12,2009,WD ,135000,81,59,3.0,622.0,7924,1,0,deducted,single_family
52,2351,527356020,60,RL,80.0,16692,1,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,0,2784,5,1,Gd,12,Typ,2,TA,Attchd,1978.0,RFn,2.0,564.0,TA,TA,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,WD ,250000,28,28,4.5,1259.0,19488,1,0,typical,single_family
53,330,923226250,160,RM,21.0,1476,1,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1092,3,1,TA,5,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,200,26,0,0,0,0,0,0,0,0,3,2010,WD ,76000,40,40,1.5,176.0,4368,1,0,typical,townhouse_inside_unit
54,2586,535305120,20,RL,75.0,10170,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1575,2,1,Gd,5,Typ,1,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,6,2006,WD ,155000,55,55,1.5,0.0,9450,1,0,typical,single_family
55,224,905106140,60,RL,80.0,9364,1,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1352,4,1,TA,7,Typ,0,0,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,0,MnPrv,0,0,3,2010,WD ,158000,41,41,1.5,371.0,8112,1,0,typical,single_family
56,98,533212020,160,FV,24.0,2544,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,ALQ,GasA,Ex,Y,SBrkr,0,1200,2,1,Gd,4,Typ,0,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,0,0,0,0,2,2010,WD ,149500,6,5,3.5,410.0,8400,1,0,typical,townhouse_inside_unit
57,2565,534479300,20,RL,82.0,9888,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,FuseA,0,936,2,1,TA,5,Typ,0,0,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,0,MnPrv,0,0,3,2006,WD ,121000,52,31,1.0,486.0,4680,1,0,typical,single_family
58,1934,535304170,20,RL,68.0,7942,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,ALQ,GasA,TA,Y,FuseF,0,1040,3,1,TA,6,Typ,0,0,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,0,0,6,2007,WD ,136000,54,54,1.5,1040.0,6240,1,0,typical,single_family
59,997,527107010,60,RL,0.0,15038,1,0,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,0,1636,3,1,TA,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,0,0,0,0,11,2008,WD ,173000,12,12,2.5,138.0,9816,1,0,typical,single_family
60,64,528382020,60,RL,92.0,11764,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2270,4,1,Gd,9,Typ,1,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,0,0,0,0,4,2010,WD ,290000,11,3,2.5,524.0,18160,1,1,typical,single_family
61,1799,528458130,60,FV,75.0,9000,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2610,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,0,0,0,0,8,2007,New,303477,0,0,2.5,64.0,20880,1,1,typical,single_family
62,230,905109170,20,RL,0.0,20062,1,0,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1483,1,1,TA,4,Typ,2,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,0,0,0,0,4,2010,WD ,270000,33,9,2.5,1092.0,10381,1,0,typical,single_family
63,1295,902109160,50,RM,81.0,7308,1,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,N,FuseA,0,1740,2,1,Ex,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,0,0,0,0,6,2008,WD ,122250,88,58,1.0,360.0,8700,0,0,typical,single_family
64,638,535178120,20,RL,70.0,8750,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,Gd,Y,FuseA,0,1382,3,1,Gd,6,Typ,0,0,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,0,GdWo,0,0,7,2009,WD ,153000,54,54,1.5,655.0,6910,1,0,typical,single_family
65,2278,923202134,20,RL,70.0,8402,1,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1120,3,1,TA,6,Typ,0,0,0,0.0,0,0.0,0.0,0,0,Y,0,30,0,0,0,0,0,0,0,0,12,2007,New,147000,0,0,1.0,206.0,5600,1,1,typical,single_family
66,2202,909252150,70,RL,63.0,4000,1,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,0,1098,2,1,TA,5,Typ,1,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,0,MnPrv,0,0,6,2007,WD ,148500,77,12,2.0,246.0,7686,1,0,typical,single_family
67,2833,908188150,160,RM,32.0,3363,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1708,3,1,Gd,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,0,0,0,4,2006,WD ,130000,2,2,2.0,0.0,11956,1,0,deducted,townhouse_end_unit
68,1707,528150040,20,RL,94.0,13615,1,0,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,0,1802,3,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,0,0,0,0,6,2007,WD ,372000,1,1,2.5,0.0,16218,1,0,typical,single_family
69,2428,528228565,120,RL,43.0,3013,1,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1506,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,0,0,0,0,4,2006,WD ,213490,1,1,2.0,16.0,10542,1,0,typical,townhouse_end_unit
70,242,905453080,20,RL,44.0,17485,1,0,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1508,1,1,Gd,5,Typ,2,TA,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,1,2010,Con,308030,1,0,2.0,1346.0,10556,1,1,typical,single_family
71,1564,914453045,20,RL,0.0,23730,1,0,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2032,3,1,Gd,7,Typ,0,0,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,0,0,0,0,9,2008,WD ,300000,12,11,4.0,700.0,14224,1,0,typical,single_family
72,2613,535403150,20,RL,79.0,8910,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1194,3,1,TA,6,Typ,1,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,0,0,0,0,7,2006,WD ,159500,47,47,1.5,655.0,7164,1,0,typical,single_family
73,2832,908188140,160,RM,24.0,2522,1,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1709,3,1,Gd,7,Maj1,0,0,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,0,0,0,0,4,2006,WD ,137500,2,2,2.0,0.0,11963,1,0,deducted,townhouse_inside_unit
74,2459,528439030,20,RL,73.0,8688,1,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,1616,3,1,Gd,7,Typ,0,0,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,0,0,0,0,4,2006,WD ,232000,1,1,2.0,0.0,11312,1,0,typical,single_family
75,1360,903452025,30,RM,0.0,6291,0,0,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,768,1,1,TA,4,Typ,0,0,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,0,0,84,0,0,0,0,0,0,0,7,2008,WD ,93850,78,58,1.0,0.0,4608,1,0,typical,single_family
76,2723,905200380,30,RL,0.0,17529,1,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,FuseF,0,872,2,1,Fa,5,Mod,1,Gd,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,0,0,0,0,4,2006,WD ,105000,82,56,1.0,0.0,4360,0,0,deducted,single_family
77,1350,903235100,30,RM,60.0,6324,1,0,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,0,520,1,1,Fa,4,Typ,0,0,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,0,0,0,0,5,2008,WD ,68500,81,58,1.0,0.0,2080,0,0,typical,single_family
78,136,535106190,90,RL,80.0,11600,1,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,FuseA,0,2274,5,2,TA,12,Typ,0,0,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,0,0,0,0,1,2010,WD ,154300,50,50,2.0,443.0,11370,1,0,typical,duplex
79,2235,910201050,50,RM,50.0,7288,1,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1601,3,1,TA,6,Typ,0,0,0,0.0,0,0.0,0.0,0,0,N,0,0,0,176,0,0,0,0,0,0,9,2007,WD ,129850,82,4,2.0,0.0,8005,1,0,typical,single_family
80,1993,902301130,70,RM,35.0,4571,1,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,0,1232,3,1,TA,6,Typ,0,0,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,280,0,143,0,0,0,0,0,0,0,6,2007,WD ,114000,97,57,1.0,168.0,6160,1,0,typical,single_family
81,367,527214050,20,RL,63.0,17423,1,0,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,2234,1,1,Ex,9,Typ,1,Gd,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,Y,0,60,0,0,0,0,0,0,0,0,7,2009,New,501837,1,0,3.0,1904.0,20106,1,1,typical,single_family
82,1309,902300215,50,RM,100.0,12665,1,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,0,1416,4,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,418,0,194,0,0,0,0,0,0,0,6,2008,WD ,153900,93,58,1.5,0.0,7080,1,0,typical,single_family
83,402,527425110,20,RL,60.0,9000,1,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,864,3,1,TA,5,Typ,0,0,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,200,0,0,0,0,0,0,GdWo,0,0,7,2009,WD ,130000,38,3,1.0,240.0,3456,1,0,typical,single_family
84,1592,923203140,120,RM,32.0,4500,1,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1189,2,1,TA,4,Typ,0,0,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0,122,0,0,0,0,0,0,0,0,4,2008,WD ,160500,11,11,3.0,864.0,7134,1,0,typical,townhouse_end_unit
85,2409,528186110,120,RL,48.0,6373,1,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1666,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,575.0,TA,TA,Y,228,75,0,0,0,0,0,0,0,0,6,2006,New,310090,0,0,3.0,415.0,14994,1,0,typical,townhouse_end_unit
86,539,531371050,20,RL,67.0,10083,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1200,2,1,Gd,5,Typ,0,0,Attchd,2003.0,RFn,2.0,555.0,TA,TA,Y,0,41,0,0,0,0,0,0,0,0,8,2009,WD ,184900,6,6,3.0,833.0,8400,1,0,typical,single_family
87,1940,535327200,20,RL,70.0,13300,1,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,928,2,1,TA,4,Typ,0,0,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,261,0,156,0,0,0,0,0,0,0,6,2007,WD ,132000,51,7,1.0,377.0,4640,1,0,typical,single_family
88,588,534129370,20,RL,80.0,9600,1,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,0,1336,3,1,TA,6,Typ,1,Fa,Attchd,1969.0,RFn,2.0,502.0,TA,TA,Y,312,11,0,0,0,0,0,0,Shed,650,8,2009,WD ,163000,40,40,2.5,700.0,6680,1,0,typical,single_family
89,96,533210060,160,FV,30.0,3215,1,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1200,2,1,Gd,4,Typ,0,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,0,0,0,0,4,2010,ConLD,155000,6,6,2.5,280.0,8400,1,0,typical,townhouse_end_unit
90,1187,534127210,80,RL,0.0,11104,1,0,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1427,4,1,TA,7,Typ,0,0,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,0,0,0,0,216,0,0,0,0,0,5,2008,WD ,183000,39,39,2.5,828.0,8562,1,0,typical,single_family
91,2154,907280090,60,RL,0.0,15295,1,0,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1992,3,1,Gd,7,Min2,2,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,0,0,0,0,0,6,2007,WD ,211000,11,5,3.5,762.0,13944,1,0,deducted,single_family
92,550,531452260,60,RL,70.0,9109,1,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,GLQ,GasA,Ex,Y,SBrkr,0,1540,3,1,Gd,6,Typ,0,0,Attchd,1994.0,RFn,2.0,495.0,TA,TA,Y,140,32,0,0,0,0,0,0,0,0,10,2009,WD ,184000,15,15,3.5,632.0,10780,1,0,typical,single_family
93,811,906226100,90,RL,64.0,7018,1,0,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,0,0,0,0,0,GasA,TA,Y,SBrkr,0,1535,4,2,TA,8,Typ,0,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,0,GdPrv,0,0,6,2009,WD ,118858,30,30,2.0,0.0,7675,1,0,typical,duplex
94,124,534403410,80,RL,0.0,14112,1,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,0,1152,3,1,TA,6,Typ,1,Gd,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,227,0,0,0,0,0,0,0,0,0,4,2010,WD ,180500,46,46,2.0,1014.0,5760,1,0,typical,single_family
95,1836,533206060,120,FV,80.0,3523,1,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1151,2,1,Gd,5,Typ,0,0,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,0,60,0,0,0,0,0,0,0,0,2,2007,New,166000,1,0,3.0,60.0,9208,1,1,typical,townhouse_end_unit
96,779,905200350,80,RL,88.0,15312,1,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,0,1138,3,1,TA,6,Typ,1,TA,Attchd,1960.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,0,140,0,0,MnPrv,0,0,3,2009,COD,148000,49,49,1.5,588.0,6828,1,0,typical,single_family
